feature1;feature2;feature3;feature4;feature5;feature6;feature7;feature8;feature9;feature10;feature11;feature12;feature13;feature14;feature15;feature16;class1;class2;class3;class4;class5;class6;class7
0.503676470588235;0.26086956521738724;0.14598540145985436;0.4460784313725488;0.3854606931529991;0.0;0.23444976076554988;0.01973684210526319;0.0652528548123981;0.0046948356807511825;0.0034188034188034153;0.031847133757961714;0.1058201058201058;0.07077140835102641;0.0538979788257941;0.07644110275689218;1;1;1;1;1;1;1
0.6433823529411772;0.5217391304347884;0.17518248175182574;0.5049019607843145;0.47210481825866285;0.0;0.2631578947368415;0.01973684210526319;0.10277324632952688;0.00370644922164567;0.0017094017094017116;0.038216560509554125;0.13756613756613756;0.012738853503184724;0.0086621751684312;0.022556390977443545;3;2;1;2;1;1;1
0.5514705882352948;0.4782608695652265;0.1768045417680461;0.4362745098039221;0.38757396449703946;0.0;0.24401913875598086;0.013157894736842092;0.09951060358890725;0.00593031875463306;0.0034188034188034153;0.06528662420382157;0.10052910052910044;0.011323425336164176;0.003529034327879392;0.01754385964912284;3;1;4;3;3;1;1
0.5992647058823528;0.5217391304347884;0.1759935117599355;0.49019607843137303;0.4471682163989839;0.0;0.24880382775119572;0.01973684210526319;0.094616639477977;0.000988386459105512;0.0017094017094017116;0.038216560509554125;0.1534391534391535;0.019108280254777083;0.01283285210137955;0.023809523809523756;3;2;1;1;1;1;1
0.44485294117647034;0.21739130434782486;0.1678832116788327;0.3235294117647055;0.26923076923076844;0.0731707317073171;0.30622009569378006;0.18421052631578927;0.060358890701468375;0.015072893501359035;0.0051282051282051195;0.07961783439490437;0.14814814814814736;0.16065109695682928;0.12255373756817502;0.11654135338345852;4;2;1;2;1;1;2
0.32720588235294124;0.4782608695652265;0.19059205190592163;0.5147058823529412;0.39771766694843497;0.0;0.2727272727272724;0.013157894736842092;0.1092985318107667;0.005683222139856717;0.0034188034188034153;0.04299363057324839;0.17989417989417955;0.012738853503184724;0.015720243824189933;0.021303258145363334;3;2;2;3;2;2;1
0.503676470588235;0.4347826086956497;0.16301703163017064;0.5784313725490201;0.4995773457311903;0.0;0.2822966507177034;0.01973684210526319;0.1158238172920065;0.001976772918211024;0.013675213675213646;0.049363057324840795;0.11111111111111102;0.014861995753715492;0.02951555983317295;0.02756892230576439;3;1;1;1;1;1;1
0.31985294117647023;0.5217391304347884;0.18004866180048693;0.5098039215686279;0.39180050718512105;0.0;0.2870813397129182;0.01973684210526319;0.1305057096247962;0.0049419322955275595;0.0051282051282051195;0.05414012738853506;0.13227513227513218;0.010615711252653957;0.02277831247994873;0.01754385964912284;2;3;3;4;2;1;1
0.18014705882352985;0.5652173913043503;0.1508515815085164;0.7205882352941183;0.5033812341504629;0.0;0.301435406698564;0.013157894736842092;0.14029363784665566;0.003953545836422048;0.0051282051282051195;0.06847133757961786;0.10052910052910044;0.010615711252653957;0.01187038819377609;0.03884711779448615;1;3;1;1;1;1;1
0.6433823529411772;0.4782608695652265;0.1759935117599355;0.5049019607843145;0.47210481825866285;0.0;0.26794258373205754;0.026315789473684185;0.1092985318107667;0.000988386459105512;0.0017094017094017116;0.06528662420382157;0.1216931216931216;0.019108280254777083;0.02117420596727625;0.01754385964912284;3;1;1;1;1;1;1
0.2683823529411767;0.5217391304347884;0.17518248175182574;0.5735294117647067;0.4260355029585785;0.0;0.3110047846889949;0.01973684210526319;0.14355628058727585;0.0017296763034346462;0.008547008547008558;0.05891719745222932;0.14285714285714274;0.009907997169143682;0.008341353865896692;0.023809523809523756;1;1;3;1;1;1;1
0.6139705882352949;0.5652173913043503;0.07704785077047864;0.5049019607843145;0.4644970414201167;0.0;0.21531100478468926;0.01973684210526319;0.094616639477977;0.000988386459105512;0.0051282051282051195;0.03025477707006373;0.10052910052910044;0.013446567586694996;0.02309913378248317;0.022556390977443545;2;1;1;1;1;1;1
0.4007352941176479;0.6521739130434746;0.13544201135442052;0.6666666666666674;0.5405748098055768;0.0;0.239234449760766;0.026315789473684185;0.06851549755301774;0.0034593526068692924;0.0051282051282051195;0.02866242038216559;0.03703703703703696;0.07218683651804664;0.046519088867500856;0.05764411027568917;1;1;1;1;1;1;1
0.5330882352941172;0.30434782608696354;0.15733982157339882;0.4362745098039221;0.3833474218089587;0.0;0.25358851674641175;0.03947368421052627;0.07014681892332783;0.005189028910303915;0.0034188034188034153;0.04458598726114653;0.14814814814814736;0.11111111111111117;0.09207571382739832;0.06015037593984959;1;1;1;1;1;1;2
0.621323529411764;0.5652173913043503;0.17761557177615675;0.4950980392156864;0.45731191885037853;0.0;0.25837320574162664;0.013157894736842092;0.10603588907014705;0.006671608598962205;0.0051282051282051195;0.049363057324840795;0.1058201058201058;0.011323425336164176;0.0016041065126724443;0.015037593984962419;1;2;3;1;2;2;1
0.5772058823529416;0.30434782608696354;0.2206001622060028;0.4313725490196086;0.38884192730346456;0.0;0.2918660287081343;0.01973684210526319;0.1092985318107667;0.006177415369409462;0.0051282051282051195;0.04777070063694266;0.1216931216931216;0.01698513800424626;0.010266281681103613;0.013784461152882208;1;3;3;1;1;1;1
0.44485294117647034;0.30434782608696354;0.1719383617193841;0.4509803921568634;0.3757396449704125;0.02845528455284553;0.33014354066985685;0.08552631578947376;0.07830342577487773;0.0071658018285149505;0.0051282051282051195;0.07802547770700638;0.13227513227513218;0.13234253361641884;0.10105871029836377;0.04511278195488721;3;3;1;1;1;1;1
0.3161764705882347;0.5217391304347884;0.1938361719383624;0.544117647058824;0.41715976331360805;0.0;0.24401913875598086;0.013157894736842092;0.1092985318107667;0.005683222139856717;0.0051282051282051195;0.03980891719745226;0.15873015873015808;0.012738853503184724;0.015720243824189933;0.012531328320801997;2;1;1;3;1;1;1
0.4485294117647059;0.3913043478260878;0.1549067315490678;0.47058823529411814;0.3930684699915453;0.0;0.2966507177033491;0.01973684210526319;0.12234910277324632;0.001976772918211024;0.03760683760683754;0.05573248407643304;0.06349206349206349;0.014861995753715492;0.01860763554700038;0.015037593984962419;3;3;1;3;2;1;1
0.3639705882352946;0.6956521739130513;0.17112733171127434;0.5931372549019616;0.4695688926458135;0.0;0.2870813397129182;0.026315789473684185;0.1321370309951063;0.005189028910303915;0.0051282051282051195;0.05414012738853506;0.11640211640211638;0.019108280254777083;0.01668270773179339;0.021303258145363334;1;4;4;3;2;1;1
0.1066176470588236;0.4347826086956497;0.16950527169505306;0.6225490196078431;0.41208791208791035;0.0;0.3253588516746407;0.026315789473684185;0.14681892332789548;0.002965159377316536;0.0017094017094017116;0.07324840764331211;0.058201058201058115;0.013446567586694996;0.016361886429258947;0.051378446115288266;1;2;3;2;2;1;1
0.5698529411764706;0.17391304347826297;0.15896188158961921;0.4313725490196086;0.3871513102282314;0.0;0.2727272727272724;0.04605263157894737;0.07667210440456763;0.002718062762540158;0.013675213675213646;0.06687898089171972;0.14285714285714274;0.10544939844302921;0.07956368302855321;0.05764411027568917;2;2;1;1;1;1;3
0.28308823529411686;0.4347826086956497;0.21086780210867867;0.5245098039215692;0.3934911242603534;0.0;0.3540669856459323;0.026315789473684185;0.1386623164763461;0.007907091672844096;0.017094017094017117;0.09872611464968144;0.14814814814814736;0.017692852087756533;0.02277831247994873;0.03884711779448615;1;2;3;2;2;1;1
0.4669117647058816;0.4347826086956497;0.1524736415247368;0.4215686274509806;0.3558748943364313;0.016260162601626032;0.2966507177033491;0.03947368421052627;0.12071778140293624;0.004200642451198427;0.022222222222222206;0.09713375796178345;0.14285714285714274;0.021939136588818124;0.03111966634584543;0.058897243107769386;3;2;1;1;1;2;2
0.5330882352941172;0.21739130434782486;0.19302514193025175;0.38725490196078444;0.34023668639053084;0.04471544715447156;0.3110047846889949;0.026315789473684185;0.10440456769983697;0.005436125525080316;0.006837606837606831;0.07484076433121012;0.1534391534391535;0.061571125265392546;0.06448508180943216;0.08270676691729326;2;3;1;2;1;1;1
0.3639705882352946;0.30434782608696354;0.18734793187347998;0.37745098039215647;0.29839391377852814;0.0731707317073171;0.33014354066985685;0.03289473684210528;0.10603588907014705;0.006177415369409462;0.018803418803418813;0.07484076433121012;0.08465608465608464;0.07289455060155703;0.08694257298684645;0.12280701754385957;3;2;1;1;1;1;1
0.6286764705882351;0.4782608695652265;0.2116788321167893;0.44117647058823545;0.40912933220625386;0.0;0.2966507177033491;0.03289473684210528;0.12071778140293624;0.01606127996046458;0.025641025641025595;0.08280254777070065;0.14285714285714274;0.022646850672328397;0.021495027269810757;0.05764411027568917;3;2;3;1;2;2;1
0.5992647058823528;0.21739130434782486;0.2449310624493112;0.2647058823529411;0.241335587489433;0.14227642276422764;0.36363636363636326;0.03947368421052627;0.1174551386623166;0.017790956263899215;0.029059829059829068;0.10350318471337569;0.13756613756613756;0.038216560509554146;0.02791145332050054;0.07268170426065156;3;1;3;1;1;2;1
0.6176470588235304;0.34782608695652595;0.20194647201946522;0.33823529411764686;0.31191885038038736;0.08536585365853659;0.33014354066985685;0.05921052631578947;0.12071778140293624;0.010378057820607878;0.02051282051282051;0.06528662420382157;0.1693121693121688;0.021939136588818124;0.01989092075713828;0.06140350877192981;4;2;2;1;2;2;2
0.46323529411764797;0.26086956521738724;0.20924574209245828;0.3235294117647055;0.27261200338123304;0.02845528455284553;0.38277511961722505;0.9210526315789476;0.11092985318107679;0.01976772918211025;0.054700854700854666;0.09872611464968144;0.14285714285714274;0.0764331210191084;0.09752967597048479;0.07894736842105263;2;3;1;1;1;2;1
0.3345588235294123;0.4782608695652265;0.2343876723438774;0.4950980392156864;0.38419273034657486;0.0;0.3444976076555026;0.013157894736842092;0.10603588907014705;0.012354830738818913;0.03418803418803416;0.0636942675159236;0.1851851851851857;0.02901627742392075;0.03914019890920762;0.0288220551378446;3;2;2;4;2;1;1
0.503676470588235;0.30434782608696354;0.22546634225466392;0.3529411764705883;0.3047337278106492;0.14227642276422764;0.36363636363636326;0.07236842105263155;0.1321370309951063;0.010130961205831474;0.02735042735042729;0.12898089171974517;0.08994708994708986;0.023354564755838667;0.045877446262431905;0.06265664160401002;4;3;1;1;1;1;3
0.16544117647058834;0.3913043478260878;0.19626926196269343;0.4803921568627451;0.33136094674556044;0.04471544715447156;0.39712918660287083;0.026315789473684185;0.16313213703099527;0.011119347664937022;0.022222222222222206;0.1242038216560509;0.09523809523809522;0.024769992922859165;0.05004812319538026;0.05012531328320805;3;2;1;3;1;1;1
0.3308823529411768;0.4782608695652265;0.2214111922141125;0.4558823529411768;0.35291631445477484;0.0;0.34928229665071747;0.026315789473684185;0.15171288743882572;0.008648381517173242;0.01538461538461534;0.07484076433121012;0.13756613756613756;0.021939136588818124;0.05004812319538026;0.03007518796992481;4;3;2;4;2;1;1
0.27573529411764774;0.30434782608696354;0.18815896188159062;0.4656862745098036;0.34742180896026903;0.02845528455284553;0.3253588516746407;0.03289473684210528;0.1158238172920065;0.006918705213738608;0.017094017094017117;0.08757961783439491;0.13756613756613756;0.021939136588818124;0.03144048764837987;0.04761904761904763;2;2;2;1;1;1;1
0.5073529411764705;0.4347826086956497;0.14760746147607476;0.38235294117647106;0.3309382924767524;0.016260162601626032;0.2822966507177034;0.05263157894736848;0.10603588907014705;0.0071658018285149505;0.06324786324786322;0.060509554140127306;0.13227513227513218;0.01698513800424626;0.014436958614051962;0.0288220551378446;4;3;1;1;1;1;3
0.5919117647058818;0.26086956521738724;0.18004866180048693;0.38725490196078444;0.35207100591715873;0.04471544715447156;0.2966507177033491;0.07236842105263155;0.08482871125611754;0.007907091672844096;0.006837606837606831;0.06687898089171972;0.16402116402116423;0.04883227176220809;0.07635547000320812;0.06015037593984959;1;4;1;1;1;1;2
0.3639705882352946;0.26086956521738724;0.17356042173560446;0.33823529411764686;0.2675401521555353;0.05691056910569106;0.31578947368421095;0.04605263157894737;0.08972267536704726;0.010872251050160622;0.030769230769230764;0.04777070063694266;0.04232804232804232;0.08846426043878272;0.04010266281681108;0.06892230576441093;3;3;1;1;1;1;1
0.6874999999999997;0.26086956521738724;0.2343876723438774;0.23039215686274497;0.22062552831783475;0.10162601626016263;0.3349282296650717;0.1315789473684209;0.06362153344208803;0.01581418334568818;0.054700854700854666;0.1305732484076433;0.1058201058201058;0.03397027600849256;0.036252807186397236;0.06140350877192981;3;2;2;1;1;1;1
0.621323529411764;0.30434782608696354;0.22222222222222315;0.37254901960784303;0.34404057480980443;0.0731707317073171;0.3205741626794258;0.06578947368421056;0.11256117455138687;0.010378057820607878;0.029059829059829068;0.06687898089171972;0.1216931216931216;0.019815994338287353;0.008982996470965711;0.03884711779448615;4;2;4;1;1;2;1
0.4889705882352947;0.3913043478260878;0.20681265206812727;0.2598039215686277;0.222316145393068;0.02845528455284553;0.36363636363636326;0.20394736842105327;0.09298531810766744;0.021250308870768484;0.0820512820512822;0.12898089171974517;0.14285714285714274;0.06652512384996467;0.060956047481552894;0.07769423558897241;3;3;1;1;1;2;1
0.34191176470588336;0.4347826086956497;0.23600973236009778;0.4754901960784317;0.37109044801352375;0.0;0.3540669856459323;0.01973684210526319;0.12398042414355641;0.01210773412404251;0.02051282051282051;0.06210191082802545;0.17989417989417955;0.018400566171266806;0.0048123195380173605;0.025062656641603967;3;1;1;2;1;1;3
0.5624999999999994;0.34782608695652595;0.21654501216545133;0.40686274509803927;0.3634826711749775;0.0731707317073171;0.36363636363636326;0.14473684210526358;0.10603588907014705;0.008401284902396841;0.025641025641025595;0.13375796178343943;0.02116402116402116;0.021939136588818124;0.03272377285851784;0.05513784461152875;3;4;1;1;1;1;4
0.6139705882352949;0.26086956521738724;0.18653690186536934;0.34313725490196145;0.3157227387996609;0.0;0.31578947368421095;0.21710526315789477;0.094616639477977;0.010130961205831474;0.029059829059829068;0.09076433121019103;0.13756613756613756;0.019108280254777083;0.032082130253448894;0.05764411027568917;3;2;1;1;1;1;2
0.3308823529411768;0.4782608695652265;0.2270884022708852;0.4656862745098036;0.360524091293321;0.0;0.36363636363636326;0.05921052631578947;0.14681892332789548;0.008895478131949585;0.022222222222222206;0.08439490445859864;0.1216931216931216;0.021939136588818124;0.0494064805903113;0.03634085213032587;4;2;1;3;1;1;1
0.15073529411764702;0.34782608695652595;0.2230332522303329;0.4215686274509806;0.2878275570583254;0.04471544715447156;0.38755980861243994;0.07236842105263155;0.14518760195758593;0.028663207314059823;0.02051282051282051;0.1385350318471337;0.06349206349206349;0.02547770700636944;0.04459416105229394;0.07518796992481197;3;3;1;2;1;1;2
0.30514705882353005;0.4347826086956497;0.20032441200324486;0.5049019607843145;0.38419273034657486;0.0;0.33014354066985685;0.05263157894736848;0.12071778140293624;0.010130961205831474;0.01196581196581195;0.09235668789808918;0.14285714285714274;0.0368011323425336;0.03144048764837987;0.051378446115288266;2;2;2;1;1;1;3
0.5698529411764706;0.4347826086956497;0.15004055150040577;0.41176470588235264;0.3693998309382915;0.016260162601626032;0.2966507177033491;0.05921052631578947;0.11092985318107679;0.007412898443291353;0.010256410256410255;0.07643312101910825;0.1534391534391535;0.03467799009200283;0.05133140840551823;0.040100250626566365;3;4;1;1;1;1;3
0.6801470588235285;0.26086956521738724;0.19870235198702443;0.4313725490196086;0.41124260355029413;0.0;0.3253588516746407;0.09868421052631586;0.08319738988580745;0.006671608598962205;0.09401709401709406;0.06847133757961786;0.16402116402116423;0.06652512384996467;0.05935194096888041;0.07769423558897241;2;4;1;1;1;1;3
0.3786764705882348;0.34782608695652595;0.20194647201946522;0.426470588235294;0.3406593406593389;0.0731707317073171;0.37320574162679415;0.06578947368421056;0.08809135399673719;0.00938967136150239;0.12991452991452968;0.05095541401273877;0.08465608465608464;0.08846426043878272;0.07218479307025998;0.07142857142857134;1;3;1;1;1;1;3
0.8051470588235287;0.4347826086956497;0.24979724249797325;0.39215686274509787;0.39771766694843497;0.0;0.36842105263157926;0.03947368421052627;0.12398042414355641;0.008154188287620498;0.06837606837606831;0.14012738853503184;0.10052910052910044;0.04458598726114651;0.035290343278793775;0.026315789473684178;4;3;1;2;1;1;2
0.6727941176470594;0.4782608695652265;0.18734793187347998;0.39705882352941246;0.3770076077768367;0.0;0.2966507177033491;0.07236842105263155;0.10440456769983697;0.008648381517173242;0.03931623931623924;0.060509554140127306;0.11111111111111102;0.024769992922859165;0.027590632017966032;0.03007518796992481;3;3;3;3;1;1;1
0.32720588235294124;0.5217391304347884;0.25223033252230426;0.4754901960784317;0.36728655959425016;0.0;0.36842105263157926;0.07236842105263155;0.1305057096247962;0.015072893501359035;0.05811965811965805;0.09554140127388532;0.2063492063492056;0.023354564755838667;0.01924927815206933;0.025062656641603967;2;2;3;3;1;1;1
0.6286764705882351;0.4347826086956497;0.23033252230332596;0.4558823529411768;0.422654268808113;0.0;0.377990430622009;0.1315789473684209;0.15008156606851564;0.00370644922164567;0.03760683760683754;0.17038216560509498;0.031746031746031744;0.028308563340410476;0.04844401668270778;0.040100250626566365;3;4;1;1;1;1;1
0.18750000000000092;0.4782608695652265;0.22627737226277456;0.6127450980392164;0.4298393913778511;0.0;0.41148325358851673;0.06578947368421056;0.15008156606851564;0.018038052878675558;0.030769230769230764;0.15923566878980938;0.07936507936507928;0.04458598726114651;0.0407443054218801;0.046365914786967416;1;4;3;3;1;1;1
0.3382352941176478;0.4782608695652265;0.21330089213300968;0.4754901960784317;0.36982248520709954;0.0;0.3444976076555026;0.05263157894736848;0.14192495921696574;0.007412898443291353;0.022222222222222206;0.07802547770700638;0.09523809523809522;0.02689313517338993;0.04844401668270778;0.04511278195488721;1;3;2;2;1;1;3
0.5404411764705883;0.26086956521738724;0.2424979724249802;0.41176470588235264;0.3634826711749775;0.0;0.42583732057416246;0.03947368421052627;0.060358890701468375;0.005189028910303915;0.0051282051282051195;0.14968152866242082;0.17989417989417955;0.08280254777070076;0.09849213987808783;0.11654135338345852;2;4;1;3;1;1;1
0.6654411764705884;0.26086956521738724;0.2311435523114366;0.39215686274509787;0.37109044801352375;0.04471544715447156;0.37320574162679415;0.6250000000000002;0.1011419249592168;0.00938967136150239;0.061538461538461445;0.10668789808917198;0.1534391534391535;0.0679405520169849;0.04299005453962153;0.06766917293233071;1;4;1;2;1;2;3
0.34191176470588336;0.5217391304347884;0.2076236820762379;0.5686274509803922;0.44378698224851937;0.0;0.3444976076555026;0.05921052631578947;0.12398042414355641;0.006177415369409462;0.0239316239316239;0.10828025477707012;0.15873015873015808;0.023354564755838667;0.024703240295155648;0.03132832080200502;1;3;2;2;1;1;1
0.5992647058823528;0.5217391304347884;0.17761557177615675;0.4313725490196086;0.3934911242603534;0.0;0.2918660287081343;0.13815789473684226;0.1158238172920065;0.004447739065974804;0.07521367521367509;0.10031847133757957;0.1534391534391535;0.029723991507430974;0.04427333974975943;0.03258145363408523;3;4;1;1;1;1;1
0.39338235294117685;0.34782608695652595;0.189781021897811;0.4215686274509806;0.3398140321217228;0.0731707317073171;0.3444976076555026;0.06578947368421056;0.09787928221859715;0.005189028910303915;0.10085470085470084;0.0891719745222929;0.08465608465608464;0.04883227176220809;0.055822906641001015;0.05764411027568917;3;4;1;4;1;1;3
0.7022058823529417;0.34782608695652595;0.22222222222222315;0.40196078431372584;0.38757396449703946;0.0;0.3397129186602866;0.07894736842105265;0.10277324632952688;0.003212255992092914;0.054700854700854666;0.08280254777070065;0.1851851851851857;0.05732484076433132;0.03817773500160416;0.06140350877192981;1;4;1;1;1;1;3
0.834558823529411;0.5217391304347884;0.26115166261151773;0.4656862745098036;0.478867286559592;0.0;0.37320574162679415;0.05263157894736848;0.09135399673735735;0.009883864591055133;0.08034188034188025;0.14968152866242082;0.1216931216931216;0.03467799009200283;0.03914019890920762;0.03007518796992481;4;3;1;2;1;1;1
0.7463235294117642;0.5217391304347884;0.23033252230332596;0.4460784313725488;0.4399830938292458;0.0;0.3253588516746407;0.05921052631578947;0.12398042414355641;0.00963676797627873;0.025641025641025595;0.07324840764331211;0.1534391534391535;0.020523708421797574;0.030798845043310923;0.025062656641603967;1;3;4;3;1;4;1
0.621323529411764;0.4347826086956497;0.2384428223844288;0.49019607843137303;0.4526627218934898;0.0;0.42583732057416246;0.12499999999999957;0.1174551386623166;0.005436125525080316;0.09914529914529914;0.14012738853503184;0.2063492063492056;0.10191082802547782;0.13025344882900217;0.07393483709273178;3;4;1;2;1;1;3
0.35661764705882354;0.5217391304347884;0.24817518248175288;0.534313725490196;0.42096365173288075;0.0;0.36363636363636326;0.05921052631578947;0.13376835236541584;0.011119347664937022;0.10256410256410255;0.08598726114649678;0.21164021164021174;0.021231422505307847;0.009303817773500154;0.013784461152882208;1;3;2;3;1;1;3
0.6544117647058818;0.5652173913043503;0.2287104622871056;0.544117647058824;0.5118343195266253;0.0;0.36842105263157926;0.05263157894736848;0.12071778140293624;0.002965159377316536;0.09059829059829066;0.16878980891719791;0.026455026455026374;0.03609341825902338;0.035290343278793775;0.04135338345864657;1;3;1;3;1;1;1
0.2169117647058832;0.4347826086956497;0.24168694241687044;0.7745098039215693;0.5553677092138611;0.0;0.42583732057416246;0.05921052631578947;0.15660685154975545;0.015072893501359035;0.02735042735042729;0.17038216560509498;0.11640211640211638;0.028308563340410476;0.03176130895091438;0.058897243107769386;3;3;1;3;1;1;3
0.738970588235295;0.34782608695652595;0.23276561232765697;0.48529411764705965;0.47675401521555166;0.02845528455284553;0.38755980861243994;0.7894736842105265;0.12561174551386647;0.005683222139856717;0.06837606837606831;0.11305732484076438;0.16402116402116423;0.09129511677282372;0.05357715752325966;0.04260651629072679;3;4;1;2;1;1;3
0.352941176470588;0.6086956521739126;0.2311435523114366;0.5686274509803922;0.44674556213017586;0.0;0.377990430622009;0.05263157894736848;0.15171288743882572;0.006918705213738608;0.02735042735042729;0.10509554140127385;0.09523809523809522;0.024062278839348892;0.04908565928777679;0.026315789473684178;3;4;2;3;1;1;1
0.42279411764705915;0.34782608695652595;0.21978913219789215;0.4999999999999999;0.4108199492814861;0.04471544715447156;0.40191387559808567;0.05263157894736848;0.1158238172920065;0.002223869532987402;0.029059829059829068;0.11305732484076438;0.15873015873015808;0.05520169851380019;0.02438241899262114;0.056390977443608964;2;3;1;1;1;1;1
0.6066176470588238;0.3913043478260878;0.1938361719383624;0.39705882352941246;0.3639053254437856;0.0365853658536586;0.301435406698564;0.15131578947368376;0.1158238172920065;0.004447739065974804;0.06495726495726492;0.11146496815286623;0.16402116402116423;0.08846426043878272;0.06641000962463894;0.07644110275689218;2;4;1;1;1;1;2
0.5073529411764705;0.4347826086956497;0.20113544201135544;0.4558823529411768;0.39475908706677754;0.0;0.38277511961722505;0.06578947368421056;0.15823817292006553;0.003953545836422048;0.11111111111111101;0.06687898089171972;0.09523809523809522;0.07430997876857726;0.06641000962463894;0.06641604010025065;3;3;1;1;1;1;3
0.731617647058824;0.34782608695652595;0.24087591240875983;0.36764705882352966;0.359678782755704;0.08536585365853659;0.35885167464114837;0.3749999999999999;0.08809135399673719;0.005189028910303915;0.049572649572649494;0.09554140127388532;0.21164021164021174;0.09271054493984449;0.07378889958293218;0.07393483709273178;3;4;1;1;1;1;2
0.8051470588235287;0.6521739130434746;0.2579075425790761;0.5784313725490201;0.5866441251056612;0.0;0.38755980861243994;0.01973684210526319;0.08156606851549736;0.004447739065974804;0.08547008547008558;0.13694267515923556;0.10052910052910044;0.029723991507430974;0.03111966634584543;0.03884711779448615;1;3;1;3;1;1;1
0.7132352941176464;0.4347826086956497;0.24087591240875983;0.4558823529411768;0.4420963651732861;0.0;0.44019138755980824;0.1578947368421051;0.1288743882544861;0.01186063750926617;0.10256410256410255;0.14968152866242082;0.2222222222222225;0.10969568294409043;0.0863009303817773;0.07393483709273178;1;3;1;2;1;1;3
0.9227941176470598;0.34782608695652595;0.25709651257096633;0.38235294117647106;0.4095519864750619;0.04471544715447156;0.34928229665071747;0.05921052631578947;0.10277324632952688;0.005683222139856717;0.030769230769230764;0.09394904458598731;0.15873015873015808;0.031139419674451517;0.02791145332050054;0.035087719298245654;4;4;1;1;1;1;1
0.4522058823529414;0.34782608695652595;0.2838605028386058;0.41176470588235264;0.3444632290786125;0.0731707317073171;0.36842105263157926;0.06578947368421056;0.1305057096247962;0.005189028910303915;0.08034188034188025;0.13216560509554143;0.2328042328042332;0.03538570417551311;0.032082130253448894;0.023809523809523756;1;2;1;2;1;1;1
0.7904411764705885;0.34782608695652595;0.2270884022708852;0.38235294117647106;0.385038038884191;0.0731707317073171;0.3110047846889949;0.10526315789473685;0.10603588907014705;0.00593031875463306;0.03589743589743585;0.1098726114649681;0.21164021164021174;0.047416843595187545;0.06416426050689758;0.03132832080200502;1;2;2;1;1;1;1
0.2536764705882346;0.4782608695652265;0.19302514193025175;0.7352941176470598;0.5405748098055768;0.0;0.38755980861243994;0.05263157894736848;0.14518760195758593;0.014825796886582691;0.10769230769230763;0.14968152866242082;0.11111111111111102;0.038216560509554146;0.07058068655758776;0.06140350877192981;1;3;1;1;1;1;1
0.7683823529411772;0.4782608695652265;0.25223033252230426;0.5735294117647067;0.5714285714285687;0.0;0.42583732057416246;0.03947368421052627;0.12234910277324632;0.002718062762540158;0.06495726495726492;0.1815286624203821;0.03703703703703696;0.03609341825902338;0.04844401668270778;0.05263157894736833;1;4;1;4;1;2;1
0.8124999999999998;0.21739130434782486;0.24168694241687044;0.39215686274509787;0.3994082840236673;0.05691056910569106;0.38755980861243994;0.03947368421052627;0.1011419249592168;0.00593031875463306;0.06495726495726492;0.13375796178343943;0.1851851851851857;0.09341825902335432;0.05357715752325966;0.058897243107769386;2;3;1;1;1;1;3
0.46323529411764797;0.4782608695652265;0.24574209245742185;0.47058823529411814;0.39644970414200986;0.016260162601626032;0.38755980861243994;0.05263157894736848;0.14518760195758593;0.007412898443291353;0.022222222222222206;0.1385350318471337;0.07407407407407407;0.06723283793347505;0.06897658004491489;0.12781954887218042;1;3;1;1;1;1;1
0.35661764705882354;0.5217391304347884;0.21005677210056892;0.5294117647058826;0.41715976331360805;0.04471544715447156;0.3397129186602866;0.03947368421052627;0.11908646003262667;0.001976772918211024;0.018803418803418813;0.08598726114649678;0.13756613756613756;0.0276008492569002;0.010266281681103613;0.022556390977443545;1;1;1;1;1;1;2
0.6433823529411772;0.4347826086956497;0.189781021897811;0.426470588235294;0.3985629754860511;0.0;0.31578947368421095;0.09868421052631586;0.1174551386623166;0.00370644922164567;0.07008547008547;0.10031847133757957;0.16402116402116423;0.021939136588818124;0.04491498235482845;0.03258145363408523;2;4;1;1;1;1;4
0.47426470588235264;0.5217391304347884;0.19545823195458278;0.48529411764705965;0.4116652578191023;0.0;0.35885167464114837;0.05263157894736848;0.10603588907014705;0.002965159377316536;0.12820512820512797;0.06210191082802545;0.08465608465608464;0.04033970276008492;0.04427333974975943;0.05513784461152875;1;3;1;1;1;1;3
0.8088235294117643;0.4347826086956497;0.2343876723438774;0.44117647058823545;0.44843617920540807;0.0;0.38277511961722505;0.16447368421052644;0.08156606851549736;0.0046948356807511825;0.0478632478632478;0.08439490445859864;0.17989417989417955;0.06652512384996467;0.08052614693615694;0.06265664160401002;1;4;1;1;1;1;3
0.7830882352941173;0.7391304347826133;0.2465531224655325;0.6372549019607846;0.6394759087066756;0.0;0.38277511961722505;0.013157894736842092;0.07504078303425755;0.005189028910303915;0.10427350427350422;0.12898089171974517;0.08465608465608464;0.030431705590941244;0.019570099454603838;0.040100250626566365;1;3;1;1;1;1;3
0.32720588235294124;0.5217391304347884;0.23600973236009778;0.4607843137254902;0.3558748943364313;0.0;0.4210526315789476;0.12499999999999957;0.11092985318107679;0.008648381517173242;0.16581196581196528;0.1098726114649681;0.20105820105820102;0.09554140127388545;0.10105871029836377;0.07142857142857134;3;4;1;3;1;1;4
